1	-84.9981,3.5546 -87.498,-1.44543 -82.498,-1.44536	-74.9981,3.5546 -77.498,-1.44543 -72.498,-1.44536	-65.0021,3.5546 -67.502,-1.44543 -62.502,-1.44536	-55,3.55655 -57.5,-1.44345 -52.5,-1.44345	-45.002,3.5546 -47.502,-1.44543 -42.502,-1.44536	-34.998,3.5546 -37.498,-1.44543 -32.498,-1.44536	-24.9966,3.5531 -27.4965,-1.44696 -22.4965,-1.44684	-15.005,3.5516 -17.505,-1.44843 -12.505,-1.44836	-5,3.55655 -7.5,-1.44345 -2.5,-1.44345	4.99796,3.5546 2.49802,-1.44543 7.49802,-1.44536	14.995,3.5516 12.495,-1.44843 17.495,-1.44836	25.002,3.5546 22.502,-1.44543 27.502,-1.44536	35.002,3.5546 32.502,-1.44543 37.502,-1.44536	44.998,3.5546 42.498,-1.44543 47.498,-1.44536	54.998,3.5546 52.498,-1.44543 57.498,-1.44536	64.9979,3.5546 62.498,-1.44543 67.498,-1.44536	75.0019,3.5546 72.502,-1.44543 77.502,-1.44536	85.0019,3.5546 82.502,-1.44543 87.502,-1.44536	-85,8.5566 -87.5,3.5566 -82.5,3.5566	-75,8.5566 -77.5,3.5566 -72.5,3.5566	-65,8.5566 -67.5,3.5566 -62.5,3.5566	-54.998,8.55465 -57.498,3.55462 -52.498,3.55468	-44.996,8.5566 -47.496,3.5566 -42.496,3.5566	-35,8.5566 -37.5,3.5566 -32.5,3.5566	-25.0035,8.5561 -27.5035,3.55609 -22.5035,3.55611	-14.995,8.5576 -17.495,3.55756 -12.495,3.55763	-5.00204,8.55465 -7.50198,3.55462 -2.50198,3.55468	5.00205,8.55855 2.50197,3.55858 7.50198,3.55851	15.005,8.5576 12.505,3.55756 17.505,3.55763	24.998,8.55855 22.498,3.55858 27.498,3.55851	34.996,8.5566 32.496,3.5566 37.496,3.5566	45.004,8.5566 42.504,3.5566 47.504,3.5566	55.004,8.5566 52.504,3.5566 57.504,3.5566	65.004,8.5566 62.504,3.5566 67.504,3.5566	75,8.5566 72.5,3.5566 77.5,3.5566	85,8.5566 82.5,3.5566 87.5,3.5566	-85.0019,13.5586 -87.502,8.55863 -82.502,8.55856	-75.0019,13.5586 -77.502,8.55863 -72.502,8.55856	-64.9979,13.5586 -67.498,8.55863 -62.498,8.55856	-55.002,13.5586 -57.502,8.55863 -52.502,8.55856	-45.002,13.5586 -47.502,8.55863 -42.502,8.55856	-35.002,13.5586 -37.502,8.55863 -32.502,8.55856	-24.9999,13.5606 -27.5,8.56067 -22.5,8.56053	-14.9999,13.5606 -17.5,8.56067 -12.5,8.56053	-4.99796,13.5586 -7.49802,8.55863 -2.49802,8.55856	5,13.5566 2.5,8.55665 7.5,8.55665	15.0001,13.5606 12.5,8.56067 17.5,8.56053	25,13.5566 22.5,8.55665 27.5,8.55665	35.002,13.5586 32.502,8.55863 37.502,8.55856	44.998,13.5586 42.498,8.55863 47.498,8.55856	54.998,13.5586 52.498,8.55863 57.498,8.55856	64.9981,13.5586 62.498,8.55863 67.498,8.55856	74.9981,13.5586 72.498,8.55863 77.498,8.55856	84.9981,13.5586 82.498,8.55863 87.498,8.55856
2	-84.9957,3.55202 -87.4955,-1.44806 -82.4955,-1.4479	-74.9957,3.55202 -77.4955,-1.44806 -72.4955,-1.4479	-65.0046,3.55202 -67.5044,-1.44806 -62.5045,-1.4479	-55,3.55596 -57.5,-1.44403 -52.5,-1.44405	-45.0046,3.55202 -47.5045,-1.44806 -42.5045,-1.4479	-34.9956,3.55202 -37.4955,-1.44806 -32.4955,-1.4479	-24.9917,3.54803 -27.4914,-1.45212 -22.4914,-1.45182	-15.0126,3.54403 -17.5124,-1.45604 -12.5124,-1.45589	-4.99999,3.55596 -7.50001,-1.44403 -2.50001,-1.44405	4.99541,3.55202 2.49556,-1.44806 7.49556,-1.4479	14.9874,3.54403 12.4876,-1.45604 17.4876,-1.45589	25.0044,3.55202 22.5045,-1.44806 27.5045,-1.4479	35.0044,3.55202 32.5045,-1.44806 37.5045,-1.4479	44.9954,3.55202 42.4955,-1.44806 47.4955,-1.4479	54.9954,3.55202 52.4955,-1.44806 57.4955,-1.4479	64.9954,3.55202 62.4955,-1.44806 67.4956,-1.4479	75.0043,3.55202 72.5045,-1.44806 77.5045,-1.4479	85.0043,3.55202 82.5045,-1.44806 87.5045,-1.4479	-85,8.55651 -87.5,3.55651 -82.5,3.55651	-75,8.55651 -77.5,3.55651 -72.5,3.55651	-65,8.55651 -67.5,3.55651 -62.5,3.55651	-54.9956,8.55258 -57.4955,3.55251 -52.4955,3.55264	-44.991,8.55651 -47.491,3.55651 -42.491,3.55651	-35,8.55651 -37.5,3.55651 -32.5,3.55651	-25.0085,8.55601 -27.5085,3.55601 -22.5085,3.55602	-14.9876,8.56001 -17.4875,3.55993 -12.4875,3.56009	-5.00458,8.55258 -7.50445,3.55251 -2.50445,3.55264	5.00461,8.56045 2.50443,3.56054 7.50443,3.56036	15.0124,8.56001 12.5125,3.55993 17.5125,3.56009	24.9956,8.56045 22.4955,3.56054 27.4955,3.56036	34.991,8.55651 32.491,3.55651 37.491,3.55651	45.009,8.55651 42.509,3.55651 47.509,3.55651	55.009,8.55651 52.509,3.55651 57.509,3.55651	65.009,8.55651 62.509,3.55651 67.509,3.55651	75,8.55651 72.5,3.55651 77.5,3.55651	85,8.55651 82.5,3.55651 87.5,3.55651	-85.0043,13.561 -87.5045,8.56108 -82.5045,8.56093	-75.0043,13.561 -77.5045,8.56108 -72.5045,8.56093	-64.9954,13.561 -67.4956,8.56108 -62.4955,8.56093	-55.0044,13.561 -57.5045,8.56108 -52.5045,8.56093	-45.0044,13.561 -47.5045,8.56108 -42.5045,8.56093	-35.0044,13.561 -37.5045,8.56108 -32.5045,8.56093	-24.9998,13.5655 -27.5001,8.56565 -22.5001,8.56534	-14.9998,13.5655 -17.5001,8.56565 -12.5001,8.56534	-4.99541,13.561 -7.49556,8.56108 -2.49556,8.56093	5.00002,13.5571 2.49999,8.55708 7.49999,8.55705	15.0002,13.5655 12.4999,8.56565 17.4999,8.56534	25,13.5571 22.5,8.55708 27.5,8.55705	35.0046,13.561 32.5045,8.56108 37.5045,8.56093	44.9956,13.561 42.4955,8.56108 47.4955,8.56093	54.9956,13.561 52.4955,8.56108 57.4955,8.56093	64.9957,13.561 62.4955,8.56108 67.4955,8.56093	74.9957,13.561 72.4955,8.56108 77.4955,8.56093	84.9957,13.561 82.4955,8.56108 87.4955,8.56093
3	-84.9933,3.54939 -87.4929,-1.45074 -82.4929,-1.45049	-74.9933,3.54939 -77.4929,-1.45074 -72.4929,-1.45049	-65.0072,3.54939 -67.5069,-1.45074 -62.5069,-1.45049	-55,3.55449 -57.5,-1.44547 -52.5,-1.44554	-45.0071,3.54939 -47.5069,-1.45074 -42.5069,-1.45049	-34.9932,3.54939 -37.493,-1.45074 -32.493,-1.45049	-24.9869,3.5429 -27.4864,-1.45733 -22.4864,-1.45686	-15.0201,3.53642 -17.5199,-1.4637 -12.5199,-1.46345	-4.99995,3.55449 -7.50002,-1.44547 -2.50002,-1.44554	4.99286,3.54939 2.4931,-1.45074 7.4931,-1.45049	14.9799,3.53642 12.4801,-1.4637 17.4801,-1.46345	25.0068,3.54939 22.5071,-1.45074 27.5071,-1.45049	35.0068,3.54939 32.507,-1.45074 37.507,-1.45049	44.9929,3.54939 42.4931,-1.45074 47.4931,-1.45049	54.9929,3.54939 52.4931,-1.45074 57.4931,-1.45049	64.9928,3.54939 62.4931,-1.45074 67.4931,-1.45049	75.0067,3.54939 72.5071,-1.45074 77.5071,-1.45049	85.0067,3.54939 82.5071,-1.45074 87.5071,-1.45049	-85,8.55636 -87.5,3.55636 -82.5,3.55636	-75,8.55636 -77.5,3.55636 -72.5,3.55636	-65,8.55636 -67.5,3.55636 -62.5,3.55636	-54.9931,8.55126 -57.493,3.55118 -52.493,3.55133	-44.986,8.55636 -47.486,3.55636 -42.486,3.55636	-35,8.55636 -37.5,3.55636 -32.5,3.55636	-25.0135,8.55587 -27.5135,3.55586 -22.5135,3.55587	-14.9802,8.56235 -17.48,3.56222 -12.48,3.56247	-5.00708,8.55126 -7.50692,3.55118 -2.50693,3.55133	5.00719,8.56147 2.50687,3.56163 7.50687,3.56131	15.0198,8.56235 12.52,3.56222 17.52,3.56247	24.9932,8.56147 22.4929,3.56163 27.4929,3.56131	34.986,8.55636 32.486,3.55636 37.486,3.55636	45.014,8.55636 42.514,3.55636 47.514,3.55636	55.014,8.55636 52.514,3.55636 57.514,3.55636	65.014,8.55636 62.514,3.55636 67.514,3.55636	75,8.55636 72.5,3.55636 77.5,3.55636	85,8.55636 82.5,3.55636 87.5,3.55636	-85.0067,13.5633 -87.5071,8.56346 -82.5071,8.56322	-75.0067,13.5633 -77.5071,8.56346 -72.5071,8.56322	-64.9928,13.5633 -67.4931,8.56346 -62.4931,8.56322	-55.0068,13.5633 -57.507,8.56346 -52.507,8.56322	-45.0068,13.5633 -47.507,8.56346 -42.507,8.56322	-35.0068,13.5633 -37.507,8.56346 -32.507,8.56322	-24.9997,13.5703 -27.5002,8.57056 -22.5002,8.57008	-14.9997,13.5703 -17.5002,8.57056 -12.5002,8.57008	-4.99286,13.5633 -7.4931,8.56346 -2.4931,8.56322	5.00006,13.5582 2.49997,8.55827 7.49997,8.55819	15.0003,13.5703 12.4998,8.57056 17.4998,8.57008	25.0001,13.5582 22.5,8.55827 27.5,8.55819	35.0071,13.5633 32.5069,8.56346 37.5069,8.56322	44.9932,13.5633 42.493,8.56346 47.493,8.56322	54.9932,13.5633 52.493,8.56346 57.493,8.56322	64.9933,13.5633 62.493,8.56346 67.4929,8.56322	74.9933,13.5633 72.4929,8.56346 77.4929,8.56322	84.9933,13.5633 82.4929,8.56346 87.4929,8.56322
4	-84.9909,3.54669 -87.4904,-1.45347 -82.4904,-1.45314	-74.9909,3.54669 -77.4904,-1.45347 -72.4904,-1.45314	-65.0097,3.54669 -67.5093,-1.45347 -62.5093,-1.45314	-54.9999,3.55219 -57.5,-1.44773 -52.5,-1.44788	-45.0097,3.54669 -47.5093,-1.45347 -42.5093,-1.45314	-34.9908,3.54669 -37.4904,-1.45347 -32.4904,-1.45314	-24.982,3.53773 -27.4814,-1.46259 -22.4814,-1.46195	-15.0276,3.52877 -17.5273,-1.4714 -12.5273,-1.47106	-4.9999,3.55219 -7.50005,-1.44773 -2.50005,-1.44788	4.99033,3.54669 2.49065,-1.45347 7.49065,-1.45314	14.9724,3.52877 12.4727,-1.4714 17.4727,-1.47106	25.0092,3.54669 22.5096,-1.45347 27.5096,-1.45314	35.0092,3.54669 32.5096,-1.45347 37.5096,-1.45314	44.9903,3.54669 42.4907,-1.45347 47.4907,-1.45314	54.9903,3.54669 52.4907,-1.45347 57.4907,-1.45314	64.9903,3.54669 62.4907,-1.45347 67.4907,-1.45314	75.0091,3.54669 72.5096,-1.45347 77.5096,-1.45314	85.0091,3.54669 82.5096,-1.45347 87.5096,-1.45314	-85,8.55615 -87.5,3.55615 -82.5,3.55615	-75,8.55615 -77.5,3.55615 -72.5,3.55615	-65,8.55615 -67.5,3.55615 -62.5,3.55615	-54.9906,8.55065 -57.4905,3.55058 -52.4905,3.55073	-44.9811,8.55615 -47.4811,3.55615 -42.4811,3.55615	-35,8.55615 -37.5,3.55615 -32.5,3.55615	-25.0184,8.55566 -27.5184,3.55565 -22.5184,3.55566	-14.9728,8.56462 -17.4725,3.56445 -12.4725,3.56478	-5.00956,8.55065 -7.50941,3.55058 -2.50941,3.55073	5.00977,8.56165 2.5093,3.56189 7.5093,3.56141	15.0272,8.56462 12.5275,3.56445 17.5275,3.56478	24.9909,8.56165 22.4904,3.56189 27.4904,3.56141	34.9811,8.55615 32.4811,3.55615 37.4811,3.55615	45.0189,8.55615 42.5189,3.55615 47.5189,3.55615	55.0189,8.55615 52.5189,3.55615 57.5189,3.55615	65.0189,8.55615 62.5189,3.55615 67.5189,3.55615	75,8.55615 72.5,3.55615 77.5,3.55615	85,8.55615 82.5,3.55615 87.5,3.55615	-85.0091,13.5656 -87.5096,8.56577 -82.5096,8.56545	-75.0091,13.5656 -77.5096,8.56577 -72.5096,8.56545	-64.9903,13.5656 -67.4907,8.56577 -62.4907,8.56545	-55.0092,13.5656 -57.5096,8.56577 -52.5096,8.56545	-45.0092,13.5656 -47.5096,8.56577 -42.5096,8.56545	-35.0092,13.5656 -37.5096,8.56577 -32.5096,8.56545	-24.9996,13.5751 -27.5002,8.57539 -22.5002,8.57474	-14.9996,13.5751 -17.5002,8.57539 -12.5002,8.57474	-4.99033,13.5656 -7.49065,8.56577 -2.49065,8.56545	5.00012,13.5601 2.49994,8.5602 7.49994,8.56002	15.0004,13.5751 12.4998,8.57539 17.4998,8.57474	25.0001,13.5601 22.4999,8.5602 27.4999,8.56002	35.0097,13.5656 32.5093,8.56577 37.5093,8.56545	44.9908,13.5656 42.4904,8.56577 47.4904,8.56545	54.9908,13.5656 52.4904,8.56577 57.4904,8.56545	64.9909,13.5656 62.4904,8.56577 67.4904,8.56545	74.9909,13.5656 72.4904,8.56577 77.4904,8.56545	84.9909,13.5656 82.4904,8.56577 87.4904,8.56545
5	-84.9884,3.54395 -87.4879,-1.45626 -82.4879,-1.45585	-74.9884,3.54395 -77.4879,-1.45626 -72.4879,-1.45585	-65.0123,3.54395 -67.5117,-1.45626 -62.5118,-1.45585	-54.9998,3.54946 -57.5001,-1.45042 -52.5001,-1.45066	-45.0122,3.54395 -47.5118,-1.45626 -42.5118,-1.45585	-34.9883,3.54395 -37.4879,-1.45626 -32.4879,-1.45585	-24.9772,3.53251 -27.4764,-1.4679 -22.4764,-1.46708	-15.0351,3.52107 -17.5347,-1.47914 -12.5347,-1.47872	-4.99984,3.54946 -7.50008,-1.45042 -2.50008,-1.45066	4.98779,3.54395 2.48821,-1.45626 7.48821,-1.45585	14.9649,3.52107 12.4653,-1.47914 17.4653,-1.47872	25.0117,3.54395 22.5121,-1.45626 27.5121,-1.45585	35.0117,3.54395 32.5121,-1.45626 37.5121,-1.45585	44.9878,3.54395 42.4882,-1.45626 47.4882,-1.45585	54.9878,3.54395 52.4882,-1.45626 57.4882,-1.45585	64.9877,3.54395 62.4882,-1.45626 67.4883,-1.45585	75.0116,3.54395 72.5121,-1.45626 77.5121,-1.45585	85.0116,3.54395 82.5121,-1.45626 87.5121,-1.45585	-85,8.55588 -87.5,3.55588 -82.5,3.55588	-75,8.55588 -77.5,3.55588 -72.5,3.55588	-65,8.55588 -67.5,3.55588 -62.5,3.55588	-54.9881,8.55036 -57.488,3.5503 -52.488,3.55042	-44.9761,8.55588 -47.4761,3.55588 -42.4761,3.55588	-35,8.55588 -37.5,3.55588 -32.5,3.55588	-25.0234,8.55538 -27.5234,3.55537 -22.5234,3.55539	-14.9655,8.56682 -17.4651,3.56661 -12.4651,3.56703	-5.01201,8.55036 -7.51189,3.5503 -2.51189,3.55042	5.01237,8.56139 2.51171,3.56172 7.51171,3.56107	15.0345,8.56682 12.5349,3.56661 17.5349,3.56703	24.9885,8.56139 22.4879,3.56172 27.4879,3.56107	34.9761,8.55588 32.4761,3.55588 37.4761,3.55588	45.0239,8.55588 42.5239,3.55588 47.5239,3.55588	55.0239,8.55588 52.5239,3.55588 57.5239,3.55588	65.0239,8.55588 62.5239,3.55588 67.5239,3.55588	75,8.55588 72.5,3.55588 77.5,3.55588	85,8.55588 82.5,3.55588 87.5,3.55588	-85.0116,13.5678 -87.5121,8.56802 -82.5121,8.5676	-75.0116,13.5678 -77.5121,8.56802 -72.5121,8.5676	-64.9877,13.5678 -67.4883,8.56802 -62.4882,8.5676	-55.0117,13.5678 -57.5121,8.56802 -52.5121,8.5676	-45.0117,13.5678 -47.5121,8.56802 -42.5121,8.5676	-35.0117,13.5678 -37.5121,8.56802 -32.5121,8.5676	-24.9995,13.5797 -27.5003,8.58015 -22.5003,8.57933	-14.9995,13.5797 -17.5003,8.58015 -12.5003,8.57933	-4.98779,13.5678 -7.48821,8.56802 -2.48821,8.5676	5.00019,13.5623 2.4999,8.56244 7.4999,8.56215	15.0005,13.5797 12.4997,8.58015 17.4997,8.57933	25.0002,13.5623 22.4999,8.56244 27.4999,8.56215	35.0122,13.5678 32.5118,8.56802 37.5118,8.5676	44.9883,13.5678 42.4879,8.56802 47.4879,8.5676	54.9883,13.5678 52.4879,8.56802 57.4879,8.5676	64.9884,13.5678 62.4879,8.56802 67.4879,8.5676	74.9884,13.5678 72.4879,8.56802 77.4879,8.5676	84.9884,13.5678 82.4879,8.56802 87.4879,8.5676
6	-84.986,3.54114 -87.4854,-1.45911 -82.4854,-1.45861	-74.986,3.54114 -77.4854,-1.45911 -72.4854,-1.45861	-65.0148,3.54114 -67.5142,-1.45911 -62.5142,-1.45861	-54.9998,3.54665 -57.5001,-1.45319 -52.5001,-1.45352	-45.0147,3.54114 -47.5142,-1.45911 -42.5142,-1.45861	-34.9859,3.54114 -37.4854,-1.45911 -32.4854,-1.45861	-24.9723,3.52724 -27.4714,-1.47326 -22.4714,-1.47227	-15.0425,3.51333 -17.542,-1.48692 -12.542,-1.48642	-4.99978,3.54665 -7.50011,-1.45318 -2.50011,-1.45351	4.98527,3.54114 2.48577,-1.45911 7.48577,-1.45861	14.9575,3.51333 12.458,-1.48692 17.458,-1.48642	25.0141,3.54114 22.5146,-1.45911 27.5146,-1.45861	35.0141,3.54114 32.5146,-1.45911 37.5146,-1.45861	44.9853,3.54114 42.4858,-1.45911 47.4858,-1.45861	54.9853,3.54114 52.4858,-1.45911 57.4858,-1.45861	64.9852,3.54114 62.4858,-1.45911 67.4858,-1.45861	75.014,3.54114 72.5146,-1.45911 77.5146,-1.45861	85.014,3.54114 82.5146,-1.45911 87.5146,-1.45861	-85,8.55554 -87.5,3.55554 -82.5,3.55554	-75,8.55554 -77.5,3.55554 -72.5,3.55554	-65,8.55554 -67.5,3.55554 -62.5,3.55554	-54.9857,8.55004 -57.4855,3.54999 -52.4855,3.55009	-44.9712,8.55554 -47.4712,3.55554 -42.4712,3.55554	-35,8.55554 -37.5,3.55554 -32.5,3.55554	-25.0283,8.55505 -27.5283,3.55504 -22.5283,3.55506	-14.9581,8.56896 -17.4576,3.5687 -12.4576,3.56921	-5.01447,8.55003 -7.51437,3.54999 -2.51437,3.55008	5.01495,8.56105 2.51412,3.56146 7.51412,3.56063	15.0419,8.56896 12.5424,3.5687 17.5424,3.56921	24.9861,8.56105 22.4853,3.56146 27.4853,3.56063	34.9712,8.55554 32.4712,3.55554 37.4712,3.55554	45.0288,8.55554 42.5288,3.55554 47.5288,3.55554	55.0288,8.55554 52.5288,3.55554 57.5288,3.55554	65.0288,8.55554 62.5288,3.55554 67.5288,3.55554	75,8.55554 72.5,3.55554 77.5,3.55554	85,8.55554 82.5,3.55554 87.5,3.55554	-85.014,13.5699 -87.5146,8.57019 -82.5146,8.56969	-75.014,13.5699 -77.5146,8.57019 -72.5146,8.56969	-64.9852,13.5699 -67.4858,8.57019 -62.4858,8.56969	-55.0141,13.5699 -57.5146,8.57019 -52.5146,8.56969	-45.0141,13.5699 -47.5146,8.57019 -42.5146,8.56969	-35.0141,13.5699 -37.5146,8.57019 -32.5146,8.56969	-24.9993,13.5843 -27.5003,8.58484 -22.5003,8.58384	-14.9993,13.5843 -17.5003,8.58484 -12.5003,8.58384	-4.98527,13.5699 -7.48577,8.57019 -2.48577,8.56969	5.00027,13.5644 2.49987,8.56464 7.49987,8.56423	15.0007,13.5843 12.4997,8.58484 17.4997,8.58384	25.0003,13.5644 22.4999,8.56464 27.4999,8.56423	35.0147,13.5699 32.5142,8.57019 37.5142,8.56969	44.9859,13.5699 42.4854,8.57019 47.4854,8.56969	54.9859,13.5699 52.4854,8.57019 57.4854,8.56969	64.986,13.5699 62.4854,8.57019 67.4854,8.56969	74.986,13.5699 72.4854,8.57019 77.4854,8.56969	84.986,13.5699 82.4854,8.57019 87.4854,8.56969
7	-84.9837,3.53829 -87.4829,-1.46201 -82.4829,-1.46142	-74.9837,3.53829 -77.4829,-1.46201 -72.4829,-1.46142	-65.0174,3.53829 -67.5166,-1.46201 -62.5167,-1.46142	-54.9997,3.54378 -57.5002,-1.45601 -52.5002,-1.45643	-45.0173,3.53829 -47.5167,-1.46201 -42.5167,-1.46142	-34.9835,3.53829 -37.4829,-1.46201 -32.4829,-1.46142	-24.9675,3.52192 -27.4664,-1.47866 -22.4664,-1.4775	-15.05,3.50555 -17.5494,-1.49475 -12.5494,-1.49416	-4.99972,3.54378 -7.50014,-1.45601 -2.50014,-1.45643	4.98275,3.53829 2.48333,-1.46201 7.48333,-1.46142	14.95,3.50555 12.4506,-1.49475 17.4506,-1.49416	25.0165,3.53829 22.5171,-1.46201 27.5171,-1.46142	35.0165,3.53829 32.5171,-1.46201 37.5171,-1.46142	44.9827,3.53829 42.4833,-1.46201 47.4833,-1.46142	54.9827,3.53829 52.4833,-1.46201 57.4833,-1.46142	64.9826,3.53829 62.4833,-1.46201 67.4834,-1.46142	75.0163,3.53829 72.5171,-1.46201 77.5171,-1.46142	85.0163,3.53829 82.5171,-1.46201 87.5171,-1.46142	-85,8.55515 -87.5,3.55515 -82.5,3.55515	-75,8.55515 -77.5,3.55515 -72.5,3.55515	-65,8.55515 -67.5,3.55515 -62.5,3.55515	-54.9832,8.54965 -57.4831,3.54961 -52.4831,3.54968	-44.9663,8.55515 -47.4663,3.55515 -42.4663,3.55515	-35,8.55515 -37.5,3.55515 -32.5,3.55515	-25.0332,8.55465 -27.5332,3.55465 -22.5332,3.55466	-14.9508,8.57102 -17.4502,3.57073 -12.4502,3.57132	-5.01691,8.54965 -7.51684,3.54961 -2.51684,3.54968	5.01753,8.56064 2.51652,3.56115 7.51652,3.56014	15.0492,8.57102 12.5498,3.57073 17.5498,3.57132	24.9838,8.56064 22.4828,3.56115 27.4828,3.56014	34.9663,8.55515 32.4663,3.55515 37.4663,3.55515	45.0337,8.55515 42.5337,3.55515 47.5337,3.55515	55.0337,8.55515 52.5337,3.55515 57.5337,3.55515	65.0337,8.55515 62.5337,3.55515 67.5337,3.55515	75,8.55515 72.5,3.55515 77.5,3.55515	85,8.55515 82.5,3.55515 87.5,3.55515	-85.0163,13.572 -87.5171,8.5723 -82.5171,8.57171	-75.0163,13.572 -77.5171,8.5723 -72.5171,8.57171	-64.9826,13.572 -67.4834,8.5723 -62.4833,8.57171	-55.0165,13.572 -57.5171,8.5723 -52.5171,8.57171	-45.0165,13.572 -47.5171,8.5723 -42.5171,8.57171	-35.0165,13.572 -37.5171,8.5723 -32.5171,8.57171	-24.9992,13.5889 -27.5004,8.58945 -22.5004,8.58828	-14.9992,13.5889 -17.5004,8.58945 -12.5004,8.58828	-4.98275,13.572 -7.48333,8.5723 -2.48333,8.57171	5.00034,13.5665 2.49983,8.56677 7.49983,8.56625	15.0008,13.5889 12.4996,8.58945 17.4996,8.58828	25.0003,13.5665 22.4998,8.56677 27.4998,8.56625	35.0173,13.572 32.5167,8.5723 37.5167,8.57171	44.9835,13.572 42.4829,8.5723 47.4829,8.57171	54.9835,13.572 52.4829,8.5723 57.4829,8.57171	64.9837,13.572 62.4829,8.5723 67.4829,8.57171	74.9837,13.572 72.4829,8.5723 77.4829,8.57171	84.9837,13.572 82.4829,8.5723 87.4829,8.57171
8	-84.9813,3.53537 -87.4804,-1.46497 -82.4804,-1.46429	-74.9813,3.53537 -77.4804,-1.46497 -72.4804,-1.46429	-65.0199,3.53537 -67.519,-1.46497 -62.5191,-1.46429	-54.9997,3.54086 -57.5002,-1.45888 -52.5002,-1.4594	-45.0198,3.53537 -47.5191,-1.46497 -42.5191,-1.46429	-34.9811,3.53537 -37.4805,-1.46497 -32.4805,-1.46429	-24.9627,3.51655 -27.4614,-1.48412 -22.4614,-1.48279	-15.0574,3.49772 -17.5567,-1.50262 -12.5567,-1.50194	-4.99965,3.54086 -7.50017,-1.45888 -2.50017,-1.45939	4.98024,3.53537 2.48091,-1.46497 7.48091,-1.46429	14.9426,3.49772 12.4433,-1.50262 17.4433,-1.50194	25.0189,3.53537 22.5195,-1.46497 27.5195,-1.46429	35.0189,3.53537 32.5195,-1.46497 37.5195,-1.46429	44.9802,3.53537 42.4809,-1.46497 47.4809,-1.46429	54.9802,3.53537 52.4809,-1.46497 57.4809,-1.46429	64.9801,3.53537 62.4809,-1.46497 67.481,-1.46429	75.0187,3.53537 72.5196,-1.46497 77.5196,-1.46429	85.0187,3.53537 82.5196,-1.46497 87.5196,-1.46429	-85,8.55469 -87.5,3.55469 -82.5,3.55469	-75,8.55469 -77.5,3.55469 -72.5,3.55469	-65,8.55469 -67.5,3.55469 -62.5,3.55469	-54.9807,8.5492 -57.4806,3.54918 -52.4806,3.54922	-44.9614,8.55469 -47.4614,3.55469 -42.4614,3.55469	-35,8.55469 -37.5,3.55469 -32.5,3.55469	-25.0382,8.5542 -27.5381,3.55419 -22.5381,3.55421	-14.9435,8.57302 -17.4428,3.57269 -12.4428,3.57336	-5.01935,8.5492 -7.5193,3.54917 -2.5193,3.54922	5.02011,8.56018 2.51892,3.56077 7.51892,3.55958	15.0565,8.57302 12.5572,3.57269 17.5572,3.57336	24.9815,8.56018 22.4803,3.56077 27.4803,3.55958	34.9614,8.55469 32.4614,3.55469 37.4614,3.55469	45.0386,8.55469 42.5386,3.55469 47.5386,3.55469	55.0386,8.55469 52.5386,3.55469 57.5386,3.55469	65.0386,8.55469 62.5386,3.55469 67.5386,3.55469	75,8.55469 72.5,3.55469 77.5,3.55469	85,8.55469 82.5,3.55469 87.5,3.55469	-85.0187,13.574 -87.5196,8.57434 -82.5196,8.57367	-75.0187,13.574 -77.5196,8.57434 -72.5196,8.57367	-64.9801,13.574 -67.481,8.57434 -62.4809,8.57367	-55.0189,13.574 -57.5195,8.57434 -52.5195,8.57367	-45.0189,13.574 -47.5195,8.57434 -42.5195,8.57367	-35.0189,13.574 -37.5195,8.57434 -32.5195,8.57367	-24.9991,13.5933 -27.5004,8.59399 -22.5004,8.59265	-14.9991,13.5933 -17.5004,8.59399 -12.5004,8.59265	-4.98024,13.574 -7.48091,8.57434 -2.48091,8.57367	5.00041,13.5685 2.49979,8.56883 7.49979,8.5682	15.0009,13.5933 12.4996,8.59399 17.4996,8.59265	25.0004,13.5685 22.4998,8.56883 27.4998,8.5682	35.0198,13.574 32.5191,8.57434 37.5191,8.57367	44.9811,13.574 42.4805,8.57434 47.4805,8.57367	54.9811,13.574 52.4805,8.57434 57.4805,8.57367	64.9813,13.574 62.4805,8.57434 67.4804,8.57367	74.9813,13.574 72.4804,8.57434 77.4804,8.57367	84.9813,13.574 82.4804,8.57434 87.4804,8.57367
